Date,Open,High,Low,Close,Adj Close,Volume,date_id,OC_High,OC_Low
2021-02-25,10.890000,11.000000,7.850000,8.290000,8.290000,445717400,423,10.890000,8.290000
2021-02-26,8.190000,9.010000,7.630000,8.010000,8.010000,137028000,424,8.190000,8.010000
2021-03-01,8.860000,9.450000,8.420000,9.180000,9.180000,143586500,427,9.180000,8.860000
2021-03-02,9.140000,9.400000,8.510000,8.930000,8.930000,78135400,428,9.140000,8.930000
2021-03-03,8.950000,9.140000,8.500000,8.580000,8.580000,55651900,429,8.950000,8.580000
2021-03-04,8.250000,8.590000,7.500000,8.030000,8.030000,77822600,430,8.250000,8.030000
2021-03-05,8.080000,8.270000,7.630000,8.050000,8.050000,59734100,431,8.080000,8.050000
2021-03-08,8.530000,9.480000,8.310000,9.290000,9.290000,114343800,434,9.290000,8.530000
2021-03-09,9.380000,10.770000,9.220000,10.500000,10.500000,150415600,435,10.500000,9.380000
2021-03-10,11.020000,12.470000,9.510000,9.850000,9.850000,261918600,436,11.020000,9.850000
2021-03-11,10.650000,10.870000,9.900000,10.280000,10.280000,83933600,437,10.650000,10.280000
2021-03-12,10.160000,11.400000,9.940000,11.160000,11.160000,111146700,438,11.160000,10.160000
2021-03-15,12.180000,14.490000,11.850000,14.040000,14.040000,277713300,441,14.040000,12.180000
2021-03-16,13.620000,13.620000,12.340000,13.020000,13.020000,125967600,442,13.620000,13.020000
2021-03-17,13.240000,13.660000,13.000000,13.560000,13.560000,78053600,443,13.560000,13.240000
2021-03-18,14.340000,14.540000,13.570000,14.000000,14.000000,121418000,444,14.340000,14.000000
2021-03-19,14.140000,14.180000,13.280000,13.930000,13.930000,153206000,445,14.140000,13.930000
2021-03-22,13.150000,13.190000,11.760000,12.490000,12.490000,88760100,448,13.150000,12.490000
2021-03-23,11.460000,11.930000,10.370000,10.660000,10.660000,87923200,449,11.460000,10.660000
2021-03-24,10.820000,11.210000,8.930000,9.020000,9.020000,81850700,450,10.820000,9.020000
2021-03-25,8.960000,11.320000,8.950000,10.940000,10.940000,131192800,451,10.940000,8.960000
2021-03-26,11.270000,11.530000,10.010000,10.240000,10.240000,84633100,452,11.270000,10.240000
2021-03-29,10.320000,10.760000,10.090000,10.350000,10.350000,37330700,455,10.350000,10.320000
2021-03-30,10.310000,10.520000,9.760000,10.350000,10.350000,39020500,456,10.350000,10.310000
2021-03-31,10.400000,10.470000,10.050000,10.210000,10.210000,29832300,457,10.400000,10.210000
2021-04-01,10.230000,10.260000,9.150000,9.360000,9.360000,77473900,458,10.230000,9.360000
2021-04-05,10.100000,11.250000,9.720000,10.610000,10.610000,96082300,462,10.610000,10.100000
2021-04-06,10.400000,10.500000,10.000000,10.200000,10.200000,44067000,463,10.400000,10.200000
2021-04-07,10.070000,10.180000,9.850000,9.850000,9.850000,28804300,464,10.070000,9.850000
2021-04-08,10.010000,10.010000,9.500000,9.790000,9.790000,33408700,465,10.010000,9.790000
2021-04-09,9.600000,9.740000,9.240000,9.420000,9.420000,29254600,466,9.600000,9.420000
2021-04-12,9.440000,9.490000,8.510000,8.620000,8.620000,51269800,469,9.440000,8.620000
2021-04-13,8.660000,9.120000,8.310000,8.840000,8.840000,44049100,470,8.840000,8.660000
2021-04-14,9.000000,9.810000,8.900000,9.350000,9.350000,51166300,471,9.350000,9.000000
2021-04-15,9.880000,10.230000,9.580000,9.900000,9.900000,45198900,472,9.900000,9.880000
2021-04-16,10.000000,10.030000,9.090000,9.330000,9.330000,40696700,473,10.000000,9.330000
2021-04-19,9.480000,9.810000,9.380000,9.660000,9.660000,32814300,476,9.660000,9.480000
2021-04-20,9.700000,9.710000,9.010000,9.280000,9.280000,27008900,477,9.700000,9.280000
2021-04-21,9.250000,9.810000,9.140000,9.780000,9.780000,23598200,478,9.780000,9.250000
2021-04-22,9.950000,10.650000,9.790000,9.990000,9.990000,49923500,479,9.990000,9.950000
2021-04-23,10.090000,10.380000,9.960000,10.160000,10.160000,27465600,480,10.160000,10.090000
2021-04-26,10.690000,11.960000,10.570000,11.500000,11.500000,78592900,483,11.500000,10.690000
2021-04-27,11.680000,12.220000,11.220000,11.460000,11.460000,51629800,484,11.680000,11.460000
2021-04-28,10.850000,11.390000,10.650000,10.850000,10.850000,39720500,485,10.850000,10.850000
2021-04-29,10.950000,11.040000,10.090000,10.200000,10.200000,37782900,486,10.950000,10.200000
2021-04-30,10.070000,10.180000,9.880000,10.030000,10.030000,27741000,487,10.070000,10.030000
2021-05-03,10.110000,10.120000,9.610000,9.710000,9.710000,31251200,490,10.110000,9.710000
2021-05-04,9.630000,9.750000,9.050000,9.390000,9.390000,35222400,491,9.630000,9.390000
2021-05-05,9.410000,9.410000,9.080000,9.170000,9.170000,15834200,492,9.410000,9.170000
2021-05-06,9.330000,9.400000,8.930000,9.000000,9.000000,39586300,493,9.330000,9.000000
2021-05-07,9.320000,9.790000,9.140000,9.510000,9.510000,38245000,494,9.510000,9.320000
2021-05-10,9.900000,10.150000,9.560000,9.740000,9.740000,41015300,497,9.900000,9.740000
2021-05-11,9.930000,10.480000,9.600000,10.050000,10.050000,49601000,498,10.050000,9.930000
2021-05-12,10.030000,10.630000,10.020000,10.320000,10.320000,54423500,499,10.320000,10.030000
2021-05-13,10.880000,14.200000,10.640000,12.770000,12.770000,296525000,500,12.770000,10.880000
2021-05-14,13.310000,14.340000,12.570000,12.980000,12.980000,207589900,501,13.310000,12.980000
2021-05-17,13.670000,14.380000,13.390000,13.950000,13.950000,158933100,504,13.950000,13.670000
2021-05-18,14.250000,14.670000,13.570000,14.030000,14.030000,172488400,505,14.250000,14.030000
2021-05-19,12.950000,13.310000,12.140000,12.640000,12.640000,89024100,506,12.950000,12.640000
2021-05-20,12.590000,12.990000,12.030000,12.550000,12.550000,61419700,507,12.590000,12.550000
2021-05-21,12.610000,12.840000,12.050000,12.080000,12.080000,53937700,508,12.610000,12.080000
2021-05-24,12.380000,13.960000,12.170000,13.680000,13.680000,113319200,511,13.680000,12.380000
2021-05-25,13.610000,16.670000,13.550000,16.410000,16.410000,213644100,512,16.410000,13.610000
2021-05-26,17.760000,19.950001,17.260000,19.559999,19.559999,379064100,513,19.559999,17.760000
2021-05-27,18.610001,29.760000,18.309999,26.520000,26.520000,705545700,514,26.520000,18.610001
2021-05-28,31.809999,36.720001,24.170000,26.120001,26.120001,660623600,515,31.809999,26.120001
2021-06-01,31.889999,33.529999,28.530001,32.040001,32.040001,508694600,519,32.040001,31.889999
2021-06-02,37.520000,72.620003,35.590000,62.549999,62.549999,766462500,520,62.549999,37.520000
2021-06-03,58.099998,68.800003,37.660000,51.340000,51.340000,598142200,521,58.099998,51.340000
2021-06-04,48.790001,57.480000,46.040001,47.910000,47.910000,332019000,522,48.790001,47.910000
